Close,date,tweet_count
2939.510009765625,2020-04-29,21
2912.429931640625,2020-04-30,67
2830.7099609375,2020-05-01,38
2842.739990234375,2020-05-04,11
2868.43994140625,2020-05-05,33
2848.419921875,2020-05-06,13
2881.18994140625,2020-05-07,10
2929.800048828125,2020-05-08,12
2930.18994140625,2020-05-11,56
2870.1201171875,2020-05-12,53
2820.0,2020-05-13,26
2852.5,2020-05-14,28
2863.699951171875,2020-05-15,40
2953.909912109375,2020-05-18,35
2922.93994140625,2020-05-19,23
2971.610107421875,2020-05-20,53
2948.510009765625,2020-05-21,24
2955.449951171875,2020-05-22,51
2991.77001953125,2020-05-26,19
3036.1298828125,2020-05-27,41
3029.72998046875,2020-05-28,64
3044.31005859375,2020-05-29,18
3055.72998046875,2020-06-01,13
3080.820068359375,2020-06-02,77
3122.8701171875,2020-06-03,56
3112.35009765625,2020-06-04,102
3193.929931640625,2020-06-05,153
3232.389892578125,2020-06-08,16
3207.179931640625,2020-06-09,45
3190.139892578125,2020-06-10,19
3002.10009765625,2020-06-11,39
3041.31005859375,2020-06-12,36
3066.590087890625,2020-06-15,10
3124.739990234375,2020-06-16,14
3113.489990234375,2020-06-17,20
3115.340087890625,2020-06-18,50
3097.739990234375,2020-06-19,23
3117.860107421875,2020-06-22,25
3131.2900390625,2020-06-23,30
3050.330078125,2020-06-24,11
3083.760009765625,2020-06-25,30
3009.050048828125,2020-06-26,14
3053.239990234375,2020-06-29,51
3100.2900390625,2020-06-30,30
3115.860107421875,2020-07-01,50
3130.010009765625,2020-07-02,26
3179.719970703125,2020-07-06,22
3145.320068359375,2020-07-07,9
3169.93994140625,2020-07-08,11
3152.050048828125,2020-07-09,24
3185.0400390625,2020-07-10,21
3155.219970703125,2020-07-13,21
3197.52001953125,2020-07-14,23
3226.56005859375,2020-07-15,31
3215.570068359375,2020-07-16,12
3224.72998046875,2020-07-17,24
3251.840087890625,2020-07-20,3
3257.300048828125,2020-07-21,9
3276.02001953125,2020-07-22,16
3235.659912109375,2020-07-23,55
3215.6298828125,2020-07-24,16
3239.409912109375,2020-07-27,84
3218.43994140625,2020-07-28,39
3258.43994140625,2020-07-29,51
3246.219970703125,2020-07-30,17
3271.1201171875,2020-07-31,15
3294.610107421875,2020-08-03,27
3306.510009765625,2020-08-04,32
3327.77001953125,2020-08-05,22
3349.159912109375,2020-08-06,36
3351.280029296875,2020-08-07,26
3360.469970703125,2020-08-10,26
3333.68994140625,2020-08-11,12
3380.35009765625,2020-08-12,27
3373.429931640625,2020-08-13,26
3372.85009765625,2020-08-14,89
3381.989990234375,2020-08-17,40
3389.780029296875,2020-08-18,51
3374.85009765625,2020-08-19,44
3385.510009765625,2020-08-20,41
3397.159912109375,2020-08-21,16
3431.280029296875,2020-08-24,21
3443.6201171875,2020-08-25,52
3478.72998046875,2020-08-26,45
3484.550048828125,2020-08-27,45
3508.010009765625,2020-08-28,37
3500.31005859375,2020-08-31,18
3526.64990234375,2020-09-01,46
3580.840087890625,2020-09-02,43
3455.06005859375,2020-09-03,27
3426.9599609375,2020-09-04,23
3331.840087890625,2020-09-08,109
3398.9599609375,2020-09-09,65
3339.18994140625,2020-09-10,62
3340.969970703125,2020-09-11,27
3383.5400390625,2020-09-14,109
3401.199951171875,2020-09-15,26
3385.489990234375,2020-09-16,35
3357.010009765625,2020-09-17,31
3319.469970703125,2020-09-18,42
3281.06005859375,2020-09-21,21
3315.570068359375,2020-09-22,45
3236.919921875,2020-09-23,48
3246.590087890625,2020-09-24,23
3298.4599609375,2020-09-25,84
3351.60009765625,2020-09-28,16
3335.469970703125,2020-09-29,37
3363.0,2020-09-30,95
3380.800048828125,2020-10-01,60
3348.419921875,2020-10-02,3
3408.60009765625,2020-10-05,31
3360.969970703125,2020-10-06,23
3419.43994140625,2020-10-07,104
3446.830078125,2020-10-08,44
3477.139892578125,2020-10-09,37
3534.219970703125,2020-10-12,109
3511.929931640625,2020-10-13,91
3488.669921875,2020-10-14,30
3483.340087890625,2020-10-15,60
3483.81005859375,2020-10-16,78
3426.919921875,2020-10-19,27
3443.1201171875,2020-10-20,8
3435.56005859375,2020-10-21,37
3453.489990234375,2020-10-22,26
3465.389892578125,2020-10-23,48
3400.969970703125,2020-10-26,30
3390.679931640625,2020-10-27,113
3271.030029296875,2020-10-28,40
3310.110107421875,2020-10-29,32
3269.9599609375,2020-10-30,70
3310.239990234375,2020-11-02,73
3369.159912109375,2020-11-03,50
3443.43994140625,2020-11-04,16
3510.449951171875,2020-11-05,12
3509.43994140625,2020-11-06,16
3550.5,2020-11-09,24
3545.530029296875,2020-11-10,30
3572.659912109375,2020-11-11,37
3537.010009765625,2020-11-12,56
3585.14990234375,2020-11-13,17
3626.909912109375,2020-11-16,45
3609.530029296875,2020-11-17,7
3567.7900390625,2020-11-18,37
3581.8701171875,2020-11-19,27
3557.5400390625,2020-11-20,22
3577.590087890625,2020-11-23,4
3635.409912109375,2020-11-24,19
3629.64990234375,2020-11-25,43
3638.35009765625,2020-11-27,34
3621.6298828125,2020-11-30,26
3662.449951171875,2020-12-01,50
3669.010009765625,2020-12-02,28
3666.719970703125,2020-12-03,20
3699.1201171875,2020-12-04,29
3691.9599609375,2020-12-07,16
3702.25,2020-12-08,44
3672.820068359375,2020-12-09,13
3668.10009765625,2020-12-10,25
3663.4599609375,2020-12-11,27
3647.489990234375,2020-12-14,16
3694.6201171875,2020-12-15,15
3701.169921875,2020-12-16,17
3722.47998046875,2020-12-17,11
3709.409912109375,2020-12-18,27
3694.919921875,2020-12-21,16
3687.260009765625,2020-12-22,6
3690.010009765625,2020-12-23,10
3703.06005859375,2020-12-24,15
3735.360107421875,2020-12-28,6
3727.0400390625,2020-12-29,18
3732.0400390625,2020-12-30,24
3756.070068359375,2020-12-31,2
