Date,number_of_tweets,avg_vader_sentiment_score
2018-04-08,8,0.17807499999999998
2018-04-09,5,0.44596
2018-04-10,6,0.49151666666666666
2018-04-11,11,-0.21314545454545453
2018-04-12,10,0.42211
2018-04-13,6,-0.22648333333333334
2018-04-14,3,0.6163333333333333
2018-04-15,9,0.1608888888888889
2018-04-16,2,0.15035
2018-04-17,24,0.13992083333333333
2018-04-18,17,0.10354117647058823
2018-04-19,14,0.5119
2018-04-20,9,0.09558888888888889
2018-04-21,18,0.08214444444444444
2018-04-22,8,0.21055000000000001
2018-04-23,4,-0.04417499999999999
2018-04-24,10,0.61851
2018-04-25,7,0.48897142857142856
2018-04-26,3,0.6959333333333334
2018-04-27,11,0.42974545454545454
2018-04-28,9,-0.10135555555555555
2018-04-29,3,0.6642333333333333
2018-04-30,10,0.34870999999999996
2018-05-01,7,0.47687142857142856
2018-05-02,7,-0.001285714285714287
2018-05-03,9,0.4022888888888889
2018-05-04,10,-0.10362
2018-05-05,4,0.723425
2018-05-07,11,-0.03864545454545454
2018-05-08,7,0.20822857142857146
2018-05-09,8,0.3217125
2018-05-10,5,0.05905999999999998
2018-05-11,5,0.23450000000000001
2018-05-12,3,0.34096666666666664
2018-05-13,4,0.167875
2018-05-14,7,0.08827142857142858
2018-05-15,9,0.4141222222222222
2018-05-16,10,0.43791
2018-05-17,11,0.5806636363636364
2018-05-18,11,0.0589
2018-05-19,5,0.52582
2018-05-20,9,-0.16614444444444443
2018-05-21,10,0.23466
2018-05-22,2,0.8806499999999999
2018-05-23,17,-0.015799999999999998
2018-05-24,11,0.10735454545454547
2018-05-25,18,0.2257277777777778
2018-05-26,10,0.0005800000000000027
2018-05-27,6,0.43865
2018-05-28,10,0.53244
2018-05-29,7,0.023185714285714303
2018-05-30,10,0.14454999999999998
2018-05-31,16,0.18424374999999998
2018-06-01,6,0.18013333333333334
2018-06-02,16,-0.20061874999999998
2018-06-03,5,0.02844
2018-06-04,12,0.12387500000000001
2018-06-05,17,0.3129823529411765
2018-06-06,18,0.12468888888888888
2018-06-07,20,0.029895000000000005
2018-06-08,6,-0.25853333333333334
2018-06-09,13,0.3006384615384615
2018-06-11,11,-0.08132727272727272
2018-06-12,11,0.5936454545454546
2018-06-13,17,0.4212588235294118
2018-06-14,7,0.1276
2018-06-15,19,0.08388947368421053
2018-06-16,6,0.07648333333333333
2018-06-17,14,0.36045714285714286
2018-06-18,12,-0.3690166666666667
2018-06-19,9,-0.22322222222222227
2018-06-20,15,0.15597333333333332
2018-06-21,19,0.30464736842105267
2018-06-22,15,0.2820266666666667
2018-06-23,26,0.19785
2018-06-24,5,0.20060000000000003
2018-06-25,21,0.13145238095238096
2018-06-26,12,0.14561666666666667
2018-06-27,17,0.6106411764705882
2018-06-28,14,0.0242857142857143
2018-06-29,5,0.08453999999999999
2018-06-30,14,0.49143571428571425
2018-07-01,4,0.36435
2018-07-02,3,0.8281000000000001
2018-07-03,21,0.20726190476190476
2018-07-04,3,0.8015666666666666
2018-07-05,6,0.09338333333333336
2018-07-06,6,0.5380333333333334
2018-07-07,9,-0.33397777777777776
2018-07-08,5,0.12574
2018-07-09,7,0.26748571428571427
2018-07-10,18,0.2558
2018-07-11,18,0.06420000000000001
2018-07-12,10,0.12012
2018-07-13,3,0.24486666666666668
2018-07-14,12,-0.04658333333333334
2018-07-15,13,-0.08261538461538462
2018-07-16,12,0.384825
2018-07-17,5,0.13770000000000002
2018-07-18,15,0.4950533333333333
2018-07-19,13,-0.1124153846153846
2018-07-20,14,-0.02057142857142858
2018-07-21,6,0.17174999999999999
2018-07-22,8,-0.26595
2018-07-23,10,-0.38193
2018-07-24,16,0.403125
2018-07-25,15,0.4929266666666667
2018-07-26,12,0.5770833333333333
2018-07-27,16,0.336625
2018-07-28,2,0.46814999999999996
2018-07-29,18,0.01364444444444444
2018-07-30,13,0.5871076923076923
2018-07-31,19,0.3631473684210526
2018-08-01,14,0.04035714285714287
2018-08-02,13,0.37995384615384614
2018-08-03,10,0.5209900000000001
2018-08-04,26,0.08489999999999999
2018-08-05,13,0.09107692307692308
2018-08-06,10,0.30886
2018-08-07,4,0.351525
2018-08-08,10,0.6774600000000001
2018-08-09,6,-0.05348333333333332
2018-08-10,8,0.5973625
2018-08-11,9,-0.3657444444444444
2018-08-12,5,0.30591999999999997
2018-08-13,14,0.15260714285714286
2018-08-14,16,-0.16785624999999998
2018-08-15,17,0.47103529411764705
2018-08-16,17,0.18269411764705884
2018-08-17,17,0.05004117647058822
2018-08-18,13,0.11806923076923079
2018-08-19,6,-0.6681499999999999
2018-08-20,8,-0.4313625
2018-08-21,13,0.31379999999999997
2018-08-22,9,0.42525555555555555
2018-08-23,10,0.1719
2018-08-24,12,0.22233333333333336
2018-08-25,13,0.2581538461538461
2018-08-26,8,0.01243749999999999
2018-08-27,10,0.6238900000000001
2018-08-28,9,-0.2767222222222222
2018-08-29,24,0.11799166666666668
2018-08-30,18,-0.19300555555555554
2018-08-31,4,0.20199999999999999
2018-09-01,16,-0.15749375
2018-09-02,10,-0.11686999999999999
2018-09-03,15,0.1899066666666667
2018-09-04,12,0.046116666666666674
2018-09-05,15,-0.07252666666666666
2018-09-06,8,0.48929999999999996
2018-09-07,9,0.33494444444444443
2018-09-08,9,0.584111111111111
2018-09-09,18,0.41322777777777775
2018-09-10,22,0.08396363636363637
2018-09-11,11,0.24058181818181817
2018-09-12,12,0.149775
2018-09-13,17,0.12330588235294118
2018-09-14,30,0.05195333333333333
2018-09-15,15,0.23315333333333335
2018-09-16,9,-0.08664444444444445
2018-09-17,29,0.24759310344827587
2018-09-18,11,0.33691818181818184
2018-09-19,9,0.3692888888888889
2018-09-20,11,0.36265454545454545
2018-09-21,24,0.225525
2018-09-22,8,0.42762500000000003
2018-09-23,3,0.8378666666666668
2018-09-24,10,0.52
2018-09-25,13,0.5279230769230769
2018-09-26,13,0.21390769230769233
2018-09-27,1,0.0772
2018-09-29,3,0.42293333333333333
2018-09-30,5,0.34334
2018-10-01,5,0.46246
2018-10-02,10,0.7299100000000001
2018-10-03,15,0.5235533333333333
2018-10-04,12,0.4610833333333333
2018-10-05,10,0.32484999999999997
2018-10-06,6,0.8095
2018-10-07,5,0.3318
2018-10-08,7,0.40268571428571426
2018-10-09,17,0.3453235294117647
2018-10-10,22,0.21065454545454546
2018-10-11,8,0.26553750000000004
2018-10-12,11,0.3524
2018-10-13,10,0.57407
2018-10-14,11,0.49886363636363634
2018-10-15,9,0.02696666666666667
2018-10-16,19,-0.007126315789473694
2018-10-17,19,0.33381578947368423
2018-10-18,14,0.13062142857142858
2018-10-19,11,0.2086181818181818
2018-10-20,12,0.48005000000000003
2018-10-21,6,-0.09178333333333333
2018-10-22,14,-0.010514285714285707
2018-10-23,13,0.43013076923076926
2018-10-24,7,0.47874285714285714
2018-10-25,18,0.06716666666666667
2018-10-26,11,0.3846
2018-10-27,16,0.1393875
2018-10-28,4,0.28662499999999996
2018-10-29,7,0.014785714285714291
2018-10-30,24,0.4704
2018-10-31,15,0.26154666666666665
2018-11-01,12,0.3229666666666667
2018-11-02,9,0.49937777777777775
2018-11-03,21,0.3476190476190476
2018-11-04,31,0.4546096774193548
2018-11-05,17,0.3358176470588235
2018-11-06,35,0.32983714285714283
2018-11-07,14,0.4955857142857143
2018-11-08,2,-0.07784999999999997
2018-11-09,12,0.13738333333333333
2018-11-10,9,-0.06780000000000001
2018-11-11,6,0.5498833333333334
2018-11-12,9,0.06328888888888888
2018-11-13,14,-0.06606428571428571
2018-11-14,5,0.58944
2018-11-15,9,0.11978888888888889
2018-11-16,4,0.6185
2018-11-17,11,0.3193363636363636
2018-11-18,8,0.12475000000000001
2018-11-19,7,0.08507142857142856
2018-11-20,3,0.5814
2018-11-21,13,0.16845384615384618
2018-11-22,9,0.027777777777777776
2018-11-23,5,0.17052
2018-11-24,3,-0.014866666666666695
2018-11-25,9,0.37444444444444447
2018-11-26,10,0.07468
2018-11-27,9,0.06118888888888888
2018-11-28,15,0.18331333333333336
2018-11-29,14,0.27255714285714283
2018-11-30,11,0.3272818181818182
2018-12-01,10,0.36035
2018-12-02,1,0.9563
2018-12-03,12,0.2783666666666667
2018-12-04,10,0.37753000000000003
2018-12-05,9,0.3145333333333334
2018-12-06,4,0.36445
2018-12-07,23,0.23451739130434784
2018-12-08,13,0.2367153846153846
2018-12-09,3,-0.20510000000000003
2018-12-10,3,-0.19423333333333337
2018-12-11,13,0.1795153846153846
2018-12-12,3,-0.10723333333333333
2018-12-13,13,0.08273846153846155
2018-12-14,7,0.4753857142857143
2018-12-15,8,0.18867499999999998
2018-12-16,11,-0.3272909090909091
2018-12-17,6,0.8036833333333333
2018-12-18,11,0.0997
2018-12-19,13,0.4108846153846154
2018-12-20,17,0.14228235294117647
2018-12-21,20,0.284735
2018-12-22,10,0.29878
2018-12-23,11,0.10523636363636361
2018-12-24,18,0.24763888888888885
2018-12-25,3,0.7683
2018-12-26,1,0.8271
2018-12-27,12,-0.09455000000000001
2018-12-28,5,0.13018000000000002
2018-12-29,7,-0.008857142857142857
2018-12-30,5,0.55462
2018-12-31,12,-0.07693333333333334
2019-01-01,20,0.156135
2019-01-02,3,0.33166666666666667
2019-01-03,7,0.35522857142857145
2019-01-04,7,0.6061857142857142
2019-01-05,12,0.04247499999999999
2019-01-06,11,0.08981818181818184
2019-01-07,6,-0.16728333333333334
2019-01-08,5,0.76128
2019-01-09,6,0.23370000000000002
2019-01-10,17,0.11020588235294118
2019-01-11,14,0.11298571428571427
2019-01-12,12,-0.28134166666666666
2019-01-13,9,-0.05328888888888889
2019-01-14,24,0.16042916666666668
2019-01-15,19,0.12588947368421052
2019-01-16,2,-0.3308
2019-01-17,3,-0.5949333333333334
2019-01-18,14,0.09161428571428572
2019-01-19,23,-0.04549130434782609
2019-01-20,24,0.33391666666666664
2019-01-21,25,0.271976
2019-01-22,13,-0.032853846153846164
2019-01-23,8,-0.055275000000000005
2019-01-24,10,0.08407999999999997
2019-01-25,3,-0.08163333333333334
2019-01-26,10,-0.31379
2019-01-27,12,-0.27424166666666666
2019-01-28,7,0.5033142857142857
2019-01-29,3,-0.27596666666666664
2019-01-30,12,0.03139166666666666
2019-01-31,16,-0.0018687500000000024
2019-02-01,12,0.24010833333333334
2019-02-02,1,0.6249
2019-02-03,6,0.37221666666666664
2019-02-04,1,0.7579
2019-02-05,4,0.146325
2019-02-06,3,0.0
2019-02-07,6,-0.22385
2019-02-08,10,0.53963
2019-02-09,16,0.05605625000000001
2019-02-10,14,-0.0634
2019-02-11,8,-0.06723749999999999
2019-02-12,8,0.3024625
2019-02-13,9,0.5195222222222222
2019-02-14,7,-0.5524857142857142
2019-02-15,5,0.12844000000000003
2019-02-17,18,-0.069
2019-02-18,12,0.17394166666666666
2019-02-19,15,-0.17611333333333334
2019-02-20,10,-0.30138
2019-02-21,5,0.33771999999999996
2019-02-22,8,0.3071625
2019-02-23,5,0.41825999999999997
2019-02-24,19,0.5679210526315789
2019-02-25,17,0.4446294117647059
2019-02-26,4,0.317925
2019-02-27,14,-0.030307142857142866
2019-02-28,2,0.42955
2019-03-01,13,0.2365230769230769
2019-03-02,9,0.4386555555555556
2019-03-03,8,-0.18875
2019-03-04,16,0.05265624999999999
2019-03-05,18,-0.015516666666666663
2019-03-06,13,-0.2649307692307692
2019-03-07,5,-0.10952000000000002
2019-03-08,34,0.11806470588235293
2019-03-09,10,0.027119999999999995
2019-03-10,11,0.25926363636363636
2019-03-11,15,-0.08645333333333333
2019-03-12,6,-0.03286666666666666
2019-03-13,35,0.03375142857142857
2019-03-14,13,-0.042884615384615396
2019-03-15,11,0.008936363636363642
2019-03-16,16,0.016587499999999998
2019-03-17,29,-0.08373793103448275
2019-03-18,11,0.2818
2019-03-19,8,-0.009537500000000011
2019-03-20,10,0.26344
2019-03-21,6,0.4809666666666666
2019-03-22,12,0.34031666666666666
2019-03-24,3,0.6665666666666666
2019-03-25,7,0.5978142857142857
2019-03-26,16,0.026887499999999995
2019-03-27,7,-0.09301428571428569
2019-03-28,10,-0.22725
2019-03-29,13,0.19084615384615383
2019-03-30,5,0.11013999999999999
2019-03-31,3,-0.24603333333333333
2019-04-01,8,-0.075375
2019-04-02,16,0.1308
2019-04-03,4,0.439525
2019-04-04,10,-0.016729999999999988
2019-04-05,20,0.174245
2019-04-06,21,-0.10645714285714285
2019-04-07,6,0.2808833333333333
2019-04-08,10,-0.0010099999999999929
2019-04-09,16,0.019337499999999994
2019-04-10,12,0.2094666666666667
2019-04-11,11,0.11866363636363636
2019-04-12,14,-0.007799999999999997
2019-04-13,17,0.11184705882352942
2019-04-14,9,0.16813333333333336
2019-04-15,21,0.07315238095238097
2019-04-16,6,-0.07311666666666666
2019-04-17,11,0.12896363636363636
2019-04-18,19,0.10594736842105262
2019-04-19,16,-0.24265
2019-04-20,15,0.03868666666666666
2019-04-21,12,-0.09588333333333332
2019-04-22,42,-0.042821428571428566
2019-04-23,19,0.03988421052631579
2019-04-24,17,0.24611764705882355
2019-04-25,21,-0.1567904761904762
2019-04-26,12,0.314975
2019-04-27,10,0.19251000000000001
2019-04-28,8,0.023962499999999998
2019-04-29,11,0.22195454545454546
2019-04-30,11,0.049181818181818174
2019-05-01,68,0.03631029411764706
2019-05-02,23,0.20049130434782608
2019-05-03,21,0.10239047619047618
2019-05-04,23,0.13591739130434782
2019-05-05,30,0.14718
2019-05-06,14,0.2561
2019-05-07,3,0.4470666666666667
2019-05-08,38,0.09962105263157894
2019-05-09,6,0.5048
2019-05-10,41,0.3590341463414634
2019-05-11,71,-0.07466901408450705
2019-05-12,27,-0.1633962962962963
2019-05-13,29,0.1513
2019-05-14,16,0.5785625
2019-05-15,8,0.4499875
2019-05-16,10,0.14114
2019-05-17,15,0.039706666666666675
2019-05-18,14,0.14620000000000002
2019-05-19,18,0.19024444444444444
2019-05-20,19,0.11958421052631579
2019-05-21,16,0.39625
2019-05-22,34,0.059479411764705885
2019-05-23,14,-0.10897142857142857
2019-05-24,27,0.3452148148148148
2019-05-25,20,0.10601000000000001
2019-05-26,12,0.59815
2019-05-27,16,0.20403749999999998
2019-05-28,9,0.024800000000000027
2019-05-29,8,0.359175
2019-05-30,19,-0.018557894736842117
2019-05-31,15,0.028300000000000006
2019-06-01,22,0.48867272727272726
2019-06-02,15,-0.16028666666666663
2019-06-03,21,0.23783809523809524
2019-06-04,6,0.1495
2019-06-05,15,0.11353333333333332
2019-06-06,11,0.2865909090909091
2019-06-07,14,-0.054871428571428564
2019-06-08,13,0.5424769230769231
2019-06-09,29,0.057286206896551714
2019-06-10,15,0.08473333333333334
2019-06-11,19,0.24892631578947372
2019-06-12,9,0.191
2019-06-13,37,0.18764864864864864
2019-06-14,14,0.2939857142857143
2019-06-15,36,0.0073138888888888915
2019-06-16,23,-0.021356521739130444
2019-06-17,9,0.4261333333333333
2019-06-18,16,0.2741125
2019-06-19,15,0.17914666666666668
2019-06-20,6,0.17511666666666667
2019-06-21,6,-0.4752166666666667
2019-06-22,18,0.21295000000000003
2019-06-23,3,0.5953333333333334
2019-06-24,13,0.11022307692307692
2019-06-25,13,0.34142307692307694
2019-06-26,44,0.23868636363636364
2019-06-27,10,0.07607000000000001
2019-06-28,6,0.33569999999999994
2019-06-29,9,0.6442222222222223
2019-06-30,4,0.6223
2019-07-01,17,0.38277058823529414
2019-07-02,14,0.3689428571428572
2019-07-03,18,0.38437777777777776
2019-07-04,13,0.5586307692307693
2019-07-05,37,0.29853243243243244
2019-07-06,19,0.20153157894736842
2019-07-07,14,-0.2773
2019-07-08,13,-0.026753846153846145
2019-07-09,14,0.21656428571428574
2019-07-10,20,0.207925
2019-07-11,32,0.311528125
2019-07-12,54,0.21975925925925924
2019-07-13,40,0.11160999999999999
2019-07-14,30,0.29824333333333336
2019-07-15,18,-0.3043722222222222
2019-07-16,12,0.2660416666666667
2019-07-17,14,-0.04004285714285715
2019-07-18,14,0.18563571428571432
2019-07-19,24,0.09557500000000001
2019-07-20,30,0.21958
2019-07-21,10,0.39393
2019-07-22,18,-0.3896722222222222
2019-07-23,20,0.24452499999999996
2019-07-24,30,0.14335666666666666
2019-07-25,26,0.36705
2019-07-26,15,0.33838666666666667
2019-07-27,11,-0.35108181818181816
2019-07-28,22,0.0199590909090909
2019-07-29,24,0.13662916666666666
2019-07-30,27,0.15164814814814814
2019-07-31,19,0.10511052631578947
2019-08-01,13,0.3007230769230769
2019-08-02,13,0.4267
2019-08-03,15,-0.026813333333333335
2019-08-04,9,0.07616666666666667
2019-08-05,11,-0.3386272727272727
2019-08-06,18,0.03440000000000001
2019-08-07,20,0.11716
2019-08-08,18,0.13175555555555554
2019-08-09,9,-0.03276666666666667
2019-08-10,11,-0.08927272727272727
2019-08-11,5,0.13694
2019-08-12,19,0.2645842105263158
2019-08-13,39,0.015379487179487183
2019-08-14,25,0.220788
2019-08-15,33,0.03494848484848485
2019-08-16,22,0.3093727272727273
2019-08-17,34,0.18010882352941177
2019-08-18,14,0.0640142857142857
2019-08-19,19,0.17873684210526317
2019-08-20,34,0.12981764705882354
2019-08-21,24,0.27547916666666666
2019-08-22,12,0.6436333333333333
2019-08-23,46,0.24452173913043476
2019-08-24,35,0.25663428571428576
2019-08-25,37,0.23680270270270268
2019-08-26,11,0.3934090909090909
2019-08-27,19,0.18301052631578948
2019-08-28,15,0.14794666666666664
2019-08-29,14,-0.043871428571428575
2019-08-30,22,0.05178636363636364
2019-08-31,61,0.3362622950819672
2019-09-01,34,-0.0649
2019-09-02,32,0.17390312500000002
2019-09-03,21,-0.05783333333333334
2019-09-04,25,0.031152000000000003
2019-09-05,29,0.06594137931034483
2019-09-06,24,0.20049166666666665
2019-09-07,26,0.15851538461538459
2019-09-08,8,0.20018750000000002
2019-09-09,35,0.2727514285714286
2019-09-10,26,0.28859999999999997
2019-09-11,31,0.46790967741935485
2019-09-12,26,0.2142730769230769
2019-09-13,16,0.30998125
2019-09-14,23,0.29553478260869565
2019-09-15,18,0.08646111111111113
2019-09-16,31,0.06635161290322582
2019-09-17,11,0.06183636363636365
2019-09-18,41,0.21838536585365853
2019-09-19,7,0.23317142857142859
2019-09-20,15,0.36584
2019-09-21,14,-0.14758571428571426
2019-09-22,16,0.10173750000000001
2019-09-23,12,0.11679166666666667
2019-09-24,17,0.12646470588235295
2019-09-25,32,0.07510625
2019-09-26,54,0.05543333333333334
2019-09-27,17,-0.1514294117647059
2019-09-28,19,0.1390578947368421
2019-09-29,58,-0.021074137931034485
2019-09-30,31,0.12011612903225806
2019-10-01,29,0.30126551724137934
2019-10-02,23,0.09576086956521737
2019-10-03,41,0.15193170731707317
2019-10-04,33,0.21153939393939394
2019-10-05,42,0.00522142857142857
2019-10-06,39,0.12937948717948716
2019-10-07,25,0.01436
2019-10-08,50,0.162134
2019-10-09,47,0.05277446808510637
2019-10-10,21,-0.10962380952380954
2019-10-11,52,0.24569423076923075
2019-10-12,26,0.05046923076923076
2019-10-13,24,-0.018870833333333337
2019-10-14,30,0.07061999999999999
2019-10-15,14,0.0010500000000000034
2019-10-16,24,0.08581666666666667
2019-10-17,31,0.0758516129032258
2019-10-18,20,0.12501
2019-10-19,54,-0.02423888888888889
2019-10-20,18,0.21999444444444446
2019-10-21,15,0.28216
2019-10-22,41,0.08065853658536587
2019-10-23,46,0.10300217391304348
2019-10-24,14,0.24635
2019-10-25,42,0.09521666666666667
2019-10-26,33,0.09326969696969697
2019-10-27,5,0.45702
2019-10-28,14,0.12057142857142858
2019-10-29,48,-0.026249999999999996
2019-10-30,34,0.10679411764705883
2019-10-31,36,-0.03130277777777778
2019-11-01,37,0.057464864864864865
2019-11-02,35,0.11475428571428571
2019-11-03,22,0.2076863636363636
2019-11-04,38,-0.003681578947368419
2019-11-05,40,0.18097000000000002
2019-11-06,23,0.26554347826086955
2019-11-07,18,-0.08182777777777778
2019-11-08,5,0.36029999999999995
2019-11-09,44,0.03119090909090909
2019-11-10,50,0.11283800000000001
2019-11-11,33,0.2151909090909091
2019-11-12,14,0.017121428571428583
2019-11-13,42,-0.061373809523809525
2019-11-14,34,-0.012355882352941177
2019-11-15,37,0.0848054054054054
2019-11-16,24,0.3219
2019-11-17,37,0.09761891891891893
2019-11-18,12,0.181325
2019-11-19,36,-0.06548333333333334
2019-11-20,36,0.12194722222222223
2019-11-21,33,0.05072727272727273
2019-11-22,27,0.046937037037037034
2019-11-23,17,0.1715529411764706
2019-11-24,49,0.0912530612244898
2019-11-25,10,0.50007
2019-11-26,23,-0.007869565217391301
2019-11-27,9,0.3458333333333333
2019-11-28,6,0.6083999999999999
2019-11-29,3,0.29446666666666665
2019-11-30,17,0.004352941176470592
2019-12-01,5,0.03904
2019-12-02,34,0.3217294117647059
2019-12-03,33,0.17144545454545454
2019-12-04,31,0.07742903225806452
2019-12-05,25,0.134924
2019-12-06,25,-0.07509199999999999
2019-12-07,46,-0.0264304347826087
2019-12-08,95,-0.061214736842105266
2019-12-09,18,0.02363333333333333
2019-12-10,48,0.28025208333333335
2019-12-11,77,0.059876623376623375
2019-12-12,112,-0.0016723214285714308
2019-12-13,30,0.04930666666666667
2019-12-14,25,0.05664800000000001
2019-12-15,30,-0.12918
2019-12-16,55,0.10138
2019-12-17,16,0.449225
2019-12-18,53,0.026175471698113212
2019-12-19,80,-0.0210775
2019-12-20,41,0.2447048780487805
2019-12-21,20,0.33045
2019-12-22,6,-0.22193333333333332
2019-12-23,28,-0.17410714285714285
2019-12-24,14,0.07713571428571428
2019-12-25,9,0.40675555555555554
2019-12-26,21,-0.3373095238095238
2019-12-27,29,0.22010344827586206
2019-12-28,57,0.0691719298245614
2019-12-29,5,-0.37658
2019-12-30,3,-0.0070666666666666655
2019-12-31,35,0.13713714285714287
2020-01-01,22,0.27028636363636366
2020-01-02,17,0.008970588235294126
2020-01-03,31,-0.1192516129032258
2020-01-04,6,-0.0652
2020-01-05,3,0.1992333333333333
2020-01-06,6,0.18761666666666668
2020-01-07,33,0.034796969696969694
2020-01-08,2,0.4246
2020-01-09,29,0.045824137931034487
2020-01-10,39,0.21193076923076923
2020-01-11,16,-0.061825
2020-01-12,27,0.08693703703703705
2020-01-13,25,-0.037163999999999996
2020-01-14,7,0.14105714285714285
2020-01-15,36,0.20745
2020-01-16,19,0.4147736842105263
2020-01-17,38,0.29922105263157894
2020-01-18,18,0.4126
2020-01-19,10,0.03373000000000002
2020-01-20,23,0.15780000000000002
2020-01-21,11,0.5177090909090909
2020-01-22,144,0.01823263888888889
2020-01-23,25,-0.065996
2020-01-24,59,-0.04437627118644068
2020-01-25,71,0.05506760563380282
2020-01-26,54,0.02823518518518519
2020-01-27,18,0.06426666666666667
2020-01-28,51,0.21248235294117646
2020-01-29,39,0.12993589743589742
2020-01-30,34,0.12134999999999999
2020-01-31,22,0.1479409090909091
2020-02-01,14,0.13931428571428572
2020-02-02,50,0.08879
2020-02-03,31,0.5011548387096775
2020-02-04,53,0.11059811320754717
2020-02-05,31,0.050574193548387096
2020-02-06,8,0.22292499999999998
2020-02-07,65,0.07489692307692308
2020-02-08,64,0.111071875
2020-02-09,62,0.09441290322580645
2020-02-10,13,0.3255923076923076
2020-02-11,33,0.09462121212121212
2020-02-12,32,0.19893125
2020-02-13,9,0.03535555555555556
2020-02-14,24,0.5557291666666667
2020-02-15,45,0.12953777777777778
2020-02-16,2,0.11915000000000003
2020-02-17,12,0.31756666666666666
2020-02-18,43,0.09374883720930233
2020-02-19,33,-0.11658181818181818
2020-02-20,36,0.2667083333333333
2020-02-21,33,0.21951212121212121
2020-02-22,27,0.13303703703703704
2020-02-23,13,0.1595769230769231
2020-02-24,34,0.2358735294117647
2020-02-25,22,0.11628181818181817
2020-02-26,48,0.11500833333333332
2020-02-27,5,0.3619
2020-02-28,22,0.0657909090909091
2020-02-29,10,0.42584
2020-03-01,13,0.1635846153846154
2020-03-02,61,0.38312131147540984
2020-03-03,23,0.31167826086956524
2020-03-04,46,0.27779565217391305
2020-03-05,26,0.022580769230769245
2020-03-06,34,0.3333264705882353
2020-03-07,6,0.5791666666666667
2020-03-08,17,0.17832941176470588
2020-03-09,35,0.07460285714285715
2020-03-10,27,0.31078888888888895
2020-03-11,29,0.4034931034482759
2020-03-12,39,0.20838205128205126
2020-03-13,25,-0.023968000000000007
2020-03-14,32,0.15608125
2020-03-15,22,0.3488818181818182
2020-03-16,14,0.2709857142857143
2020-03-17,48,0.10512291666666666
2020-03-18,34,0.2715970588235294
2020-03-19,13,0.32193076923076924
2020-03-20,55,0.19504363636363636
2020-03-21,6,0.46705
2020-03-22,86,0.19391279069767442
2020-03-23,41,0.07825609756097561
2020-03-24,43,0.1452139534883721
2020-03-25,30,0.12992666666666666
2020-03-26,8,0.1896
2020-03-27,22,0.4067
2020-03-28,29,0.04152413793103449
2020-03-29,37,0.21152972972972972
2020-03-30,12,0.2992666666666667
2020-03-31,24,0.21175833333333335
2020-04-01,5,-0.08804000000000001
2020-04-02,15,0.09608
2020-04-03,13,0.3505307692307692
2020-04-04,52,0.20286923076923077
2020-04-05,38,0.1529473684210526
2020-04-06,17,-0.029629411764705883
2020-04-07,12,0.356775
2020-04-08,21,0.08187619047619048
2020-04-09,8,0.198575
2020-04-10,79,0.13380886075949366
2020-04-11,19,0.13334736842105263
2020-04-12,36,0.09370277777777779
2020-04-13,24,0.08640416666666667
2020-04-14,11,0.20343636363636364
2020-04-15,12,0.097275
2020-04-16,6,-0.20010000000000003
2020-04-17,15,-0.018946666666666664
2020-04-18,71,0.14811549295774648
2020-04-19,35,0.17698
2020-04-20,10,0.34485
2020-04-21,36,0.15119166666666667
2020-04-22,22,0.16790454545454547
2020-04-23,30,0.5248633333333333
2020-04-24,29,0.37546206896551726
2020-04-25,27,0.15404814814814816
2020-04-26,17,0.0927470588235294
2020-04-27,37,-0.06795675675675676
2020-04-28,20,0.136125
2020-04-29,21,0.22712857142857143
2020-04-30,64,-0.023982812500000006
2020-05-01,35,0.1647142857142857
2020-05-02,38,0.10028157894736843
2020-05-03,29,0.22232413793103448
2020-05-04,10,0.44501
2020-05-05,33,0.28229696969696966
2020-05-06,11,0.18195454545454545
2020-05-07,8,0.2377625
2020-05-08,9,0.47213333333333335
2020-05-09,19,0.27007894736842103
2020-05-10,104,-0.060105769230769227
2020-05-11,55,0.009192727272727281
2020-05-12,52,0.07720192307692307
2020-05-13,26,-0.033580769230769233
2020-05-14,27,0.3221925925925926
2020-05-15,39,0.17501538461538463
2020-05-16,59,0.09263389830508474
2020-05-17,29,0.17424137931034483
2020-05-18,35,0.1379257142857143
2020-05-19,19,0.10545789473684213
2020-05-20,49,0.1480204081632653
2020-05-21,22,0.1719
2020-05-22,48,0.27086458333333335
2020-05-23,34,-0.043811764705882356
2020-05-24,40,0.13206500000000002
2020-05-25,41,0.22574146341463414
2020-05-26,18,-0.04631111111111113
2020-05-27,39,-0.019548717948717955
2020-05-28,61,0.10304590163934427
2020-05-29,15,0.03227333333333334
2020-05-30,32,-0.14020625
2020-05-31,28,0.06166071428571429
2020-06-01,13,-0.06454615384615384
2020-06-02,76,0.16102368421052632
2020-06-03,56,0.004280357142857146
2020-06-04,102,0.0483
2020-06-05,152,0.24822499999999997
2020-06-06,60,0.08541833333333333
2020-06-07,37,0.37951621621621623
2020-06-08,12,0.052258333333333316
2020-06-09,45,0.16195555555555555
2020-06-10,17,0.4530647058823529
2020-06-11,39,0.2669410256410257
2020-06-12,36,0.0002916666666666654
2020-06-13,46,0.18417826086956524
2020-06-14,17,0.2948529411764706
2020-06-15,10,0.05542999999999999
2020-06-16,13,0.3786538461538461
2020-06-17,20,0.18792499999999998
2020-06-18,47,0.38032127659574466
2020-06-19,20,0.28636
2020-06-20,22,-0.052113636363636376
2020-06-21,4,0.148475
2020-06-22,23,0.17229130434782608
