Date,number_of_tweets,avg_vader_sentiment,avg_finbert_sentiment
2014-06-12,18,0.12163888888888891,0.019794493913650513
2014-06-13,44,0.3275863636363636,0.20801885561509567
2014-06-14,21,0.6899,0.6682867578097752
2014-06-15,58,0.3470189655172414,0.22725451917483888
2014-06-16,49,0.31384693877551023,0.10581226129921115
2014-06-17,88,0.37623522727272724,0.2387949458577416
2014-06-18,19,0.5711684210526315,0.5257637249796014
2014-06-19,39,0.29149230769230766,0.02895002640210665
2014-06-20,18,0.5532166666666667,0.2204090721077389
2014-06-21,20,0.465415,0.14144908785820007
2014-06-22,29,0.3762379310344828,0.28258464459715216
2014-06-23,28,0.32876428571428573,0.23435011293206895
2014-06-24,21,0.2639238095238095,0.22054124729973928
2014-06-25,6,0.6750166666666667,0.49999473492304486
2014-06-26,35,0.3037942857142857,-0.015189118044716971
2014-06-27,11,0.18626363636363633,0.011094098741357977
2014-06-29,21,0.3993904761904762,0.17028296845299856
2014-06-30,12,0.48525,0.24997608363628387
2014-07-01,18,0.49723333333333336,0.2771936058998108
2014-07-02,16,0.36165,0.24566765874624252
2014-07-03,10,0.70863,0.5570137321949005
2014-07-04,5,0.07458000000000001,-0.05685760974884033
2014-07-05,8,0.11308750000000001,0.12499985098838806
2014-07-06,3,-0.3341,-0.5827348629633585
2014-07-07,16,0.41531874999999996,0.117652278393507
2014-07-08,19,0.2507263157894737,0.2814585880229348
2014-07-09,31,0.4433129032258064,0.21595496516073903
2014-07-10,36,0.24229166666666668,0.19939379394054413
2014-07-11,24,0.1936,0.18583463380734125
2014-07-12,3,0.6325666666666666,0.0
2014-07-13,9,0.3260111111111111,0.11074340343475342
2014-07-14,14,0.24054285714285714,0.2719882002898625
2014-07-15,22,0.04053636363636364,-0.16213327104395087
2014-07-16,10,0.34054,0.15257132053375244
2014-07-17,24,0.30927916666666666,0.041563667356967926
2014-07-18,18,0.48558333333333337,0.4218890865643819
2014-07-19,4,0.30065000000000003,0.2494322508573532
2014-07-20,1,0.7717,0.0
2014-07-21,18,0.24205000000000002,0.17646159728368124
2014-07-22,15,0.33858,0.07835335334142049
2014-07-23,16,0.36119375,0.30527129024267197
2014-07-24,20,0.4449850000000001,0.2431173652410507
2014-07-25,10,0.46395,0.18077714443206788
2014-07-26,4,0.49970000000000003,0.0
2014-07-28,14,0.07204999999999998,0.021567106246948242
2014-07-29,36,0.33228611111111106,0.1839271369907591
2014-07-30,18,0.3981166666666667,0.21182048320770264
2014-07-31,26,0.2989307692307692,0.20695179242354172
2014-08-01,14,0.2692928571428571,0.35425276841436115
2014-08-02,16,-0.064275,-0.22487526386976242
2014-08-03,5,0.30456000000000005,-0.18405343294143678
2014-08-04,16,-0.27565,-0.24752026796340942
2014-08-05,24,0.22709583333333336,0.0919410561521848
2014-08-06,9,0.2740888888888889,0.2845997280544705
2014-08-07,10,0.14365,0.10780901312828065
2014-08-08,15,-0.02252666666666667,0.022156238555908203
2014-08-09,13,0.15504615384615386,-0.07222225574346688
2014-08-11,22,0.24463636363636362,0.1484507511962544
2014-08-12,20,0.37686000000000003,0.42872272431850433
2014-08-13,14,0.33314285714285713,0.4575446290629251
2014-08-14,1,0.0,0.0
2014-08-15,1,0.0,0.0
2014-08-18,6,0.20804999999999998,-0.16533706585566202
2014-08-19,5,0.33118,0.19999687671661376
2014-08-20,15,0.4141333333333333,0.11036957105000814
2014-08-21,16,0.47003125,0.28893257677555084
2014-08-22,15,0.19098666666666667,0.08409577210744222
2014-08-23,13,0.10976153846153845,-0.22800710568061242
2014-08-24,1,0.0,0.0
2014-08-25,15,0.06340666666666667,0.018477960427602132
2014-08-26,19,0.021363157894736837,-0.023733248836115786
2014-08-27,9,0.4731888888888889,0.11110954814487034
2014-08-28,20,0.482155,0.316541263461113
2014-08-29,9,0.33433333333333337,0.2222222089767456
2014-08-30,2,0.34685,-0.28423553705215454
2014-08-31,8,0.11742499999999997,0.24861760437488556
2014-09-01,20,0.282935,0.09936614334583282
2014-09-02,22,0.5795318181818182,0.2667837522246621
2014-09-03,21,0.396152380952381,0.20927325316837855
2014-09-04,13,0.2421923076923077,0.230764599946829
2014-09-05,12,0.3786083333333334,0.3826350172360738
2014-09-06,32,0.3015375,0.19706355035305023
2014-09-07,4,0.8543499999999999,0.6695690453052521
2014-09-08,21,0.3497571428571429,0.19045590502875193
2014-09-09,21,0.2568047619047619,-0.024063768840971448
2014-09-10,8,0.2740625,0.00921020656824112
2014-09-11,25,0.29614799999999997,0.07994257211685181
2014-09-12,10,-0.17803,0.09999866485595703
2014-09-13,18,0.4408333333333333,-0.05553095539410909
2014-09-14,7,0.5047857142857143,0.280170066016061
2014-09-15,12,0.2872,0.08342024683952332
2014-09-16,17,0.04222941176470588,-0.1060423360151403
2014-09-17,53,0.2349943396226415,0.08546756348519954
2014-09-18,17,0.36276470588235293,0.19786106488283942
2014-09-19,12,0.566825,0.30001981059710187
2014-09-20,8,-0.2315375,-0.2845512479543686
2014-09-21,2,0.10909999999999999,-0.4999818801879883
2014-09-22,19,0.2670526315789474,-0.015277034357974404
2014-09-23,27,0.26584444444444444,0.15245300972903217
2014-09-24,14,0.5563285714285714,0.346915670803615
2014-09-25,12,0.16959166666666667,0.09662322700023651
2014-09-26,15,0.4578,0.13571714957555134
2014-09-27,1,-0.7845,0.0
2014-09-28,6,0.32758333333333334,0.0
2014-09-29,33,0.37183636363636363,0.20437093214555221
2014-09-30,14,0.11492857142857142,0.17341931377138411
2014-10-01,34,0.17327352941176472,0.03865566148477442
2014-10-02,11,0.18696363636363636,0.2688442793759433
2014-10-03,18,0.2983222222222222,0.3043442434734768
2014-10-04,5,-0.17268,-0.1920648455619812
2014-10-05,9,-0.22403333333333336,-0.19826896323098075
2014-10-06,17,0.17380588235294117,-0.03828138463637408
2014-10-07,22,0.20853181818181818,0.0024911002679304643
2014-10-08,19,0.01817368421052633,0.10140939762717799
2014-10-09,32,0.23903125,0.037571702152490616
2014-10-10,26,-0.10543846153846154,-0.16700272605969355
2014-10-11,39,0.20976153846153847,-0.04722272891264696
2014-10-12,2,-0.6726,-0.4090275466442108
2014-10-13,28,0.12384285714285714,0.07075793189661843
2014-10-14,18,0.0986,-0.05262355671988593
2014-10-15,21,0.22317142857142858,0.0945016968817938
2014-10-16,21,0.11616666666666665,0.18509924695605323
2014-10-17,33,0.19005757575757576,0.06367780403657393
2014-10-18,4,0.018000000000000002,0.20916657149791718
2014-10-19,14,0.1811642857142857,0.21351555841309683
2014-10-20,28,0.2789285714285714,0.04426376521587372
2014-10-21,17,0.008658823529411774,0.0057091222089879655
2014-10-22,19,0.28964210526315787,0.1739125220399154
2014-10-23,21,0.2623714285714286,0.06442311264219738
2014-10-24,19,-0.07654736842105261,-0.002057539789300216
2014-10-25,2,0.6241,0.0
2014-10-26,8,0.2184375,-0.12444156408309937
2014-10-27,30,0.40518333333333334,0.14866616129875182
2014-10-28,15,0.11357333333333332,0.2013905684153239
2014-10-29,40,0.23695499999999997,-0.020443157851696016
2014-10-30,21,0.19631428571428572,0.051852969896225704
2014-10-31,16,0.19208124999999998,0.3539213053882122
2014-11-01,31,0.2404032258064516,0.18812059587047947
2014-11-02,22,0.3574227272727273,0.22222351215102457
2014-11-03,30,0.3049266666666667,0.28451901078224184
2014-11-04,23,0.2952173913043478,0.2089329050934833
2014-11-05,37,0.23936486486486488,0.04144400841480977
2014-11-06,32,0.17463125,0.08779399190098047
2014-11-07,40,0.44376499999999997,0.277584969997406
2014-11-08,5,-0.14006000000000002,0.0
2014-11-09,14,0.4245785714285714,0.08586602125849042
2014-11-10,51,0.3853725490196078,0.25258177051357195
2014-11-11,12,0.29428333333333334,0.26166734596093494
2014-11-12,14,0.44985,0.24220877885818481
2014-11-13,9,0.5133333333333333,0.33254579703013104
2014-11-14,6,0.48651666666666665,0.32558685541152954
2014-11-16,3,0.2796,0.1313166618347168
2014-11-17,19,0.15699473684210527,0.13959479018261559
2014-11-18,16,0.23161249999999997,0.06520146504044533
2014-11-19,20,0.290805,0.13918498456478118
2014-11-20,12,0.1804416666666667,-0.11465684572855632
2014-11-21,10,0.38271,0.30450897812843325
2014-11-22,24,0.38897916666666665,0.30042759825785953
2014-11-23,32,0.34935,0.2960717808455229
2014-11-24,24,0.15625,0.041850581765174866
2014-11-25,15,0.013893333333333343,0.08429214159647623
2014-11-26,32,0.27230624999999997,0.14891945756971836
2014-11-27,2,0.3153,0.4999902844429016
2014-11-28,24,0.3442416666666666,0.1640928015112877
2014-11-29,10,0.22339000000000003,0.04093204140663147
2014-11-30,4,0.1573,0.0
2014-12-01,31,0.16855806451612904,0.05178079489738711
2014-12-02,28,0.19165357142857142,0.05801861733198166
2014-12-03,62,0.35004193548387097,0.06662605366399212
2014-12-04,16,0.30919375,0.03228246420621872
2014-12-05,4,0.30375,0.22266414761543274
2014-12-06,7,0.24731428571428574,0.2827170831816537
2014-12-07,2,0.4201,0.45062190294265747
2014-12-08,32,0.112378125,0.0037975050508975983
2014-12-09,36,0.2782805555555556,0.22222447064187792
2014-12-10,53,0.27600566037735846,0.1663568930805854
2014-12-11,34,0.09558529411764705,0.09534373178201563
2014-12-12,11,0.0874090909090909,0.09092053500088779
2014-12-13,12,0.035316666666666656,0.06771105031172435
2014-12-14,5,0.59182,0.39866801500320437
2014-12-15,38,0.3204026315789474,0.11793519791803862
2014-12-16,22,0.15458181818181818,0.1766692210327495
2014-12-17,11,0.13345454545454546,-0.013457265767184172
2014-12-18,19,0.17245789473684212,0.04783110555849577
2014-12-19,23,0.11437826086956522,0.1669650596121083
2014-12-20,23,0.2655173913043478,0.18047957834990128
2014-12-21,1,-0.5267,0.0
2014-12-22,19,0.4147,0.18555285428699694
2014-12-23,10,0.04342000000000001,-0.09781364798545837
2014-12-24,46,0.2645065217391305,0.05335597629132478
2014-12-25,1,0.9468,0.9999998807907104
2014-12-26,28,0.453375,0.2513481740440641
2014-12-27,5,0.6120599999999999,0.2
2014-12-28,5,0.43064,0.0
2014-12-29,44,0.337275,0.2364083636890758
2014-12-30,17,0.24748823529411765,0.17291895431630752
2014-12-31,14,0.24370714285714287,0.2142799964972905
2015-01-01,22,0.46697727272727274,0.4066421768882058
2015-01-02,35,0.36862857142857147,0.37729157720293316
2015-01-03,24,0.2749916666666667,0.28655630846818286
2015-01-04,48,0.18377708333333334,0.1833395461241404
2015-01-05,160,0.32402000000000003,0.24383885674178601
2015-01-06,118,0.30503305084745763,0.1835747452105506
2015-01-07,32,0.10404062500000001,0.0259467251598835
2015-01-08,52,0.08820576923076923,0.08592282235622406
2015-01-09,64,0.4150828125,0.2478710962459445
2015-01-10,15,0.03943333333333331,0.13313215573628742
2015-01-12,29,0.07030689655172413,0.00023449289387670057
2015-01-13,41,0.20675853658536586,0.1494338861325892
2015-01-14,10,0.08460000000000001,0.3115368127822876
2015-01-15,34,0.4404294117647059,0.12995215023265166
2015-01-16,7,0.18949999999999997,0.0
2015-01-17,23,0.4251173913043478,0.0868743113849474
2015-01-18,8,0.3151875,0.24999985098838806
2015-01-19,11,0.44011818181818185,0.1818180734461004
2015-01-20,80,0.42303375,0.28261605054140093
2015-01-21,30,0.15031,0.002390106519063314
2015-01-22,13,0.3496230769230769,0.12664055824279785
2015-01-23,17,0.3348294117647059,0.18877661754103267
2015-01-24,15,0.36234,0.19532689253489177
2015-01-25,39,0.323025641025641,0.12278852401635586
2015-01-26,12,0.20731666666666668,0.24898305038611093
2015-01-27,90,0.23798444444444447,0.09340556528833177
2015-01-28,31,0.27642903225806453,0.0817575877712619
2015-01-29,12,0.22721666666666665,0.23670788606007895
2015-01-30,26,0.2694346153846154,0.12514332853830779
2015-01-31,21,0.3840571428571429,0.14903091816675096
2015-02-01,7,0.18219999999999997,0.22354966402053833
2015-02-02,13,0.09534615384615383,0.21815995069650504
2015-02-03,74,0.32625405405405405,0.25115715571351954
2015-02-04,12,0.26167500000000005,0.16454165677229562
2015-02-05,12,0.3584583333333333,0.271796594063441
2015-02-06,8,0.43505,0.24996835738420486
2015-02-07,4,-0.31284999999999996,0.07317492365837097
2015-02-08,4,0.023650000000000004,0.0
2015-02-09,25,0.314312,0.04021047592163086
2015-02-10,88,0.311175,0.14984079653566534
2015-02-11,18,0.2749166666666667,0.22588805026478237
2015-02-12,11,0.5524727272727272,0.4526927742091092
2015-02-13,19,0.20547894736842107,0.0209182061647114
2015-02-14,24,0.30012500000000003,0.23257256547609964
2015-02-15,12,0.3952583333333333,0.06521354615688324
2015-02-16,12,0.31383333333333335,0.08092362682024638
2015-02-17,14,0.6305214285714286,0.4677741655281612
2015-02-18,15,0.4371,0.18573534886042278
2015-02-19,13,0.2008076923076923,0.1894617218237657
2015-02-20,15,0.34928000000000003,0.028245913982391357
2015-02-21,6,0.16141666666666665,0.0
2015-02-22,7,0.3585285714285714,0.1464946440287999
2015-02-23,25,0.13708,0.07724815845489502
2015-02-24,9,0.19396666666666668,-0.12764593296580845
2015-02-25,11,0.14295454545454545,-0.07123985615643588
2015-02-26,2,0.0,0.0
2015-02-27,3,0.12040000000000001,0.0
2015-02-28,5,-0.13041999999999998,-0.37940058708190916
2015-03-01,3,0.07329999999999999,0.0
2015-03-02,7,0.1298857142857143,0.14285016059875488
2015-03-03,6,0.5572333333333334,0.6662019093831381
2015-03-04,10,0.44763000000000003,0.0826292097568512
2015-03-05,19,0.30382105263157894,0.01936023799996627
2015-03-06,20,0.36729,0.08266502022743225
2015-03-07,1,0.4767,0.0
2015-03-08,3,0.5083333333333333,0.3295411666234334
2015-03-09,16,0.50355625,0.15619824454188347
2015-03-10,8,0.6589625,0.4974796921014786
2015-03-11,24,0.36607083333333335,0.1842522844672203
2015-03-12,20,0.14147500000000002,-0.038451391458511355
2015-03-13,7,0.06475714285714283,-0.14285319192068918
2015-03-14,3,0.5847666666666667,0.3332366744677226
2015-03-16,14,0.5634928571428571,0.2150038182735443
2015-03-17,12,0.2582,0.24574127793312073
2015-03-18,15,0.4437,0.3947577357292175
2015-03-19,17,0.3810058823529412,0.20905494689941406
2015-03-20,11,0.6313363636363637,0.36218958551233466
2015-03-23,27,0.48353703703703704,0.14827586986400462
2015-03-24,64,0.277053125,0.16845217905938625
2015-03-25,24,0.34388749999999996,0.2083818440635999
2015-03-26,22,0.14733636363636363,0.046369411728598854
2015-03-27,13,0.2851692307692308,0.13205012449851403
2015-03-29,1,-0.8074,0.0
2015-03-30,16,0.11275625,0.00010209158062934875
2015-03-31,21,0.412152380952381,0.17523518630436488
2015-04-01,67,0.3374059701492538,0.1640331771836352
2015-04-02,13,0.44885384615384616,0.22952579993468064
2015-04-03,4,-0.095175,-0.4291590750217438
2015-04-04,4,0.39192499999999997,0.24999690055847168
2015-04-05,8,0.3212375,0.49999861419200897
2015-04-06,20,0.213075,0.19987500607967376
2015-04-07,23,0.35385217391304347,0.2392835979876311
2015-04-08,19,0.31475263157894734,0.09736850073463038
2015-04-09,18,0.4076,0.27774426009919906
2015-04-10,10,0.35913,0.041746330261230466
2015-04-11,44,0.44426136363636365,0.32678657363761554
2015-04-12,102,0.21348627450980392,0.15201122386782778
2015-04-13,29,0.19503103448275863,0.09661682104242258
2015-04-14,11,0.13842727272727273,0.0034112930297851562
2015-04-15,27,0.3348481481481482,0.24209602453090526
2015-04-16,44,0.21805681818181818,0.07925692877986214
2015-04-17,33,0.26626969696969693,0.09113063234271425
2015-04-18,11,0.12131818181818183,2.2991137071089312e-05
2015-04-19,56,0.31776428571428567,0.21774900598185404
2015-04-20,34,0.3502735294117647,0.20801414812312408
2015-04-21,34,0.19542352941176472,0.039755621377159565
2015-04-22,37,0.278227027027027,0.20177089845812
2015-04-23,28,0.43057142857142855,0.16065805086067744
2015-04-24,25,0.42164,0.19307848930358887
2015-04-25,29,0.39883103448275864,0.21386983887902622
2015-04-27,26,0.3181115384615385,0.1961178068931286
2015-04-28,9,-0.11553333333333334,0.12265514002905951
2015-04-29,11,0.3271363636363636,0.19681136174635452
2015-04-30,21,0.29045238095238096,0.14123229753403438
2015-05-01,41,0.2674682926829268,0.2655560388797667
2015-05-02,21,0.4357142857142857,0.26151150465011597
2015-05-03,14,0.0978,0.15988284349441528
2015-05-04,22,0.3503545454545454,0.2228979685089805
2015-05-05,33,0.2862757575757576,0.20228596889611447
2015-05-06,36,0.28825833333333334,0.14433669216103023
2015-05-07,10,0.26342,-0.1400765061378479
2015-05-08,15,0.28429333333333334,0.2918776075045268
2015-05-09,18,0.41407777777777777,0.37705966499116683
2015-05-10,10,0.32911999999999997,0.18005152940750122
2015-05-11,21,0.18134285714285717,0.23481070427667528
2015-05-12,23,0.13771739130434782,0.12186183359311975
2015-05-13,24,0.12422500000000002,0.20402739693721136
2015-05-14,11,0.3275272727272727,-0.04822188073938543
2015-05-15,16,0.28001875,0.20858193933963776
2015-05-16,18,0.5041722222222222,0.2507292893197801
2015-05-17,4,0.31545,0.24999991059303284
2015-05-18,32,0.280078125,0.28110344894230366
2015-05-19,27,0.3791296296296296,0.18483895504916156
2015-05-20,37,0.2696756756756757,0.17318617169921463
2015-05-21,60,0.291285,0.12964337468147277
2015-05-22,14,0.37069285714285716,0.14264382209096635
2015-05-23,31,0.22765806451612905,0.16108036810351956
2015-05-24,7,0.41451428571428567,0.14281709705080306
2015-05-25,11,0.3006272727272727,0.1701412038369612
2015-05-26,29,0.4191448275862069,0.20386388692362556
2015-05-27,33,0.4531090909090909,0.14781459895047275
2015-05-28,45,0.25477555555555553,0.22546270026101006
2015-05-29,14,0.2819357142857143,0.10714211208479744
2015-05-30,3,-0.1677666666666667,0.0
2015-05-31,25,0.130072,-0.015065841674804688
2015-06-01,30,0.1732266666666667,0.1326464295387268
2015-06-02,14,0.38525000000000004,0.5183364834104266
2015-06-03,15,0.11311333333333334,-0.1516732931137085
2015-06-04,9,0.5970333333333334,0.6156213879585266
2015-06-05,30,0.19163333333333335,0.10035066604614258
2015-06-06,16,0.34325625,0.2874309606850147
2015-06-07,17,0.33245294117647056,0.17646955041324391
2015-06-08,3,0.16086666666666666,0.0
2015-06-09,9,0.41657777777777777,0.3315860827763875
2015-06-10,1,0.0,0.0
2015-06-11,10,0.42885,0.26339938640594485
2015-06-12,38,0.335628947368421,0.2501981540730125
2015-06-13,8,0.365275,0.22741083800792694
2015-06-14,13,0.5631461538461539,0.23076503093426043
2015-06-15,16,0.2620125,0.4366769455373287
2015-06-16,30,0.42657333333333336,0.3004079103469849
2015-06-17,11,0.39337272727272726,0.005540679801594128
2015-06-18,6,0.22455000000000003,-0.05954485138257345
2015-06-19,26,0.11713846153846154,0.08311985318477337
2015-06-20,9,0.13578888888888888,0.0740739107131958
2015-06-21,18,0.34347222222222223,0.3888317512141334
2015-06-22,48,0.28373750000000003,0.12873261732359728
2015-06-23,11,0.3467181818181818,0.17319430546327072
2015-06-24,14,0.29519285714285715,0.1643231979438237
2015-06-25,22,0.17171818181818183,-0.0547123063694347
2015-06-26,5,0.48182,0.15630234479904176
2015-06-27,13,0.1774615384615385,0.10479187048398532
2015-06-28,34,0.15766470588235296,0.13220528294058406
2015-06-29,21,0.18595714285714285,0.13917575847534908
2015-06-30,32,0.13599375,0.0036262478679418564
2015-07-01,12,-0.04997500000000001,-0.03047261635462443
2015-07-02,45,0.19558222222222227,0.04409754938549466
2015-07-03,50,0.13184800000000002,0.0006871771812438965
2015-07-04,48,0.08381458333333335,-0.04664213707049688
2015-07-05,20,0.29644,0.12602974027395247
2015-07-06,12,0.2875083333333333,0.21642525990804037
2015-07-07,18,0.1953888888888889,-0.018437484900156658
2015-07-08,17,0.16364705882352942,0.08864394005607157
2015-07-09,36,-4.166666666667441e-05,0.016227828131781682
2015-07-10,11,0.14695454545454545,0.06248836083845659
2015-07-11,26,0.17996923076923077,0.16558516254791847
2015-07-12,6,0.07598333333333336,0.0565368135770162
2015-07-13,21,0.037190476190476184,0.14698837200800577
2015-07-14,17,0.31331764705882353,0.17626690864562988
2015-07-15,12,0.08988333333333336,0.1580226570367813
2015-07-16,38,0.05036842105263157,-0.048382304216686045
2015-07-17,15,0.06364666666666667,0.0
2015-07-18,32,0.114440625,0.1619720784947276
2015-07-19,11,0.1547909090909091,0.0003820657730102539
2015-07-20,33,0.11020909090909091,0.04736743009451664
2015-07-21,57,0.12244210526315791,0.1545413241051791
2015-07-22,26,0.2273,0.2723894279736739
2015-07-23,36,0.20144444444444443,0.22479070391919878
2015-07-24,28,0.21988928571428573,0.16122605545180185
2015-07-25,21,0.09638095238095239,0.17921079908098494
2015-07-26,36,0.1278388888888889,0.09982634087403615
2015-07-27,40,0.2650375,0.16369945257902146
2015-07-28,23,0.20320434782608696,0.15829532561094864
2015-07-29,20,0.092575,0.17102124392986298
2015-07-30,14,0.2588428571428571,0.25929164034979685
2015-07-31,8,0.1876625,-0.03982151299715042
2015-08-01,1,0.0,0.0
2015-08-02,2,0.41125,0.3861951529979706
2015-08-03,41,0.25247317073170733,0.06229222402340028
2015-08-04,20,0.349955,0.24620710015296937
2015-08-05,19,0.1775,0.1910062275434795
2015-08-06,18,0.11528888888888887,0.07359533177481757
2015-08-07,41,0.19702682926829265,0.11884520548145945
2015-08-08,9,0.16275555555555554,-0.07063841819763184
2015-08-09,12,0.3185,0.31851708392302197
2015-08-10,10,0.49884000000000006,0.49994457364082334
2015-08-11,14,0.07432857142857142,-0.008044336523328508
2015-08-12,2,0.0,0.0
2015-08-13,4,0.037174999999999986,0.24907080829143524
2015-08-14,1,0.802,1.0
2015-08-15,5,0.6156200000000001,0.36902294158935545
2015-08-17,14,0.31215,0.4173754113061087
2015-08-18,11,0.2498181818181818,0.025710517709905453
2015-08-19,5,0.60234,0.5786901235580444
2015-08-20,8,0.6239125,0.7475458532571793
2015-08-21,14,0.1385357142857143,0.16698493702071054
2015-08-22,13,0.16319999999999998,0.28748399019241333
2015-08-23,2,0.18184999999999998,0.499986469745636
2015-08-24,11,0.11280000000000001,-0.00010431896556507458
2015-08-25,36,0.16154444444444443,0.1961090084579256
2015-08-26,5,0.68438,0.5995309948921204
2015-08-27,4,0.492675,0.25
2015-08-28,17,0.3789176470588235,0.21040659091051886
2015-08-29,4,0.32532500000000003,0.0435013622045517
2015-08-30,3,0.4968333333333333,0.6657623052597046
2015-08-31,8,0.4128875,0.3749964237213135
2015-09-01,14,0.0765,-0.07827142306736537
2015-09-02,17,0.12709411764705883,0.058706707814160514
2015-09-03,6,0.05366666666666667,0.0009078184763590494
2015-09-04,8,0.4014875,0.19675666838884354
2015-09-05,11,0.013163636363636348,-0.09056045792319557
2015-09-06,9,0.09428888888888887,0.28778072860505843
2015-09-07,27,0.16515925925925928,0.20654825148759065
2015-09-08,12,0.34368333333333334,0.16604189574718475
2015-09-09,7,-0.1257142857142857,-0.13628695692334855
2015-09-10,6,0.31375000000000003,0.44071786602338153
2015-09-11,12,0.4418666666666667,0.331233486533165
2015-09-12,43,0.40965116279069763,0.3789970944094103
2015-09-13,1,-0.1531,-0.7172104716300964
2015-09-14,9,0.38176666666666664,0.08167252275678846
2015-09-15,12,0.41809999999999997,0.3270854751269023
2015-09-16,11,0.5029272727272727,0.4350677024234425
2015-09-17,9,0.3572333333333333,0.4245491358968947
2015-09-18,5,0.28944000000000003,0.3269686222076416
2015-09-19,7,-0.0914142857142857,-0.26489405972617014
2015-09-20,5,0.61226,0.7419198155403137
2015-09-21,43,0.12222325581395349,0.11586090298586113
2015-09-22,39,0.015312820512820517,-0.07804338442973602
2015-09-23,12,0.11999166666666668,0.08922135333220164
2015-09-24,12,-0.04920833333333333,0.166531835993131
2015-09-25,16,-0.019912499999999986,0.1874883845448494
2015-09-26,15,0.27266,0.3491619944572449
2015-09-28,24,0.204425,0.14846668392419815
2015-09-29,6,0.17701666666666668,0.33282875021298725
2015-09-30,11,0.16636363636363638,0.18180193142457443
2015-10-01,22,0.20894545454545455,0.098224092613567
2015-10-02,13,0.45833076923076926,0.22996084965192354
2015-10-03,23,0.3657913043478261,0.08122720407403033
2015-10-04,29,0.20995862068965518,0.04962645728012611
2015-10-05,8,0.3929875,0.19522304832935333
2015-10-06,40,0.23729,0.22829767167568207
2015-10-07,23,0.2384304347826087,0.1739075702169667
2015-10-08,26,0.36076153846153847,0.14856589298981887
2015-10-09,23,0.4557478260869566,0.2947045175925545
2015-10-10,22,0.4322545454545455,0.18333620916713367
2015-10-11,1,0.4939,0.0
2015-10-12,12,0.4386333333333334,0.2224911501010259
2015-10-13,30,0.20145,0.0807333747545878
2015-10-14,79,0.1647151898734177,0.032251367840585826
2015-10-15,14,0.3714214285714285,0.3565235904284886
2015-10-16,25,0.21955199999999997,0.3149406957626343
2015-10-17,16,0.4666375,0.25951404869556427
2015-10-18,62,0.18736451612903227,0.1345932570195967
2015-10-19,18,0.10274444444444443,-0.006340781847635905
2015-10-20,12,0.30622499999999997,0.0832230697075526
2015-10-21,31,0.38159677419354837,0.2661484037676165
2015-10-22,10,0.32376,0.1996700346469879
2015-10-23,4,0.22387500000000002,0.43371066451072693
2015-10-24,18,0.2933555555555556,0.3299509286880493
2015-10-25,47,0.24057872340425532,-0.012277605685781925
2015-10-26,12,0.12980833333333333,0.011898353695869446
2015-10-27,18,0.33992777777777783,0.1674442489941915
2015-10-28,24,0.3337625,0.02076600243647893
2015-10-29,55,0.5181690909090909,0.39102250662716953
2015-10-30,13,0.3778307692307692,0.35416386219171375
2015-10-31,57,0.25560175438596494,0.2532542170139781
2015-11-01,13,-0.025130769230769217,-0.12046249096210186
2015-11-02,22,0.3296818181818182,0.2696217081763528
2015-11-03,21,0.25725238095238095,0.21062823420479185
2015-11-04,22,0.3332045454545454,0.1818220615386963
2015-11-05,11,-0.12714545454545456,-0.09023984995755283
2015-11-06,37,0.14187297297297297,0.2025638367678668
2015-11-07,26,0.29168076923076924,0.09803985403134273
2015-11-08,35,0.41975999999999997,0.4154974460601807
2015-11-09,5,0.50964,0.5301697969436645
2015-11-10,28,0.252125,0.24657839749540603
2015-11-11,11,0.4130181818181818,0.4389157078482888
2015-11-12,23,-0.11439565217391304,-0.031881223554196564
2015-11-13,14,0.06990714285714285,0.1886370096887861
2015-11-14,10,0.12081,0.015078467130661011
2015-11-15,22,0.0025409090909090937,0.16199985823848032
2015-11-16,22,0.1951272727272727,0.1305928176099604
2015-11-17,15,0.19047999999999998,-0.10721484025319418
2015-11-18,7,0.2870142857142857,0.4230630908693586
2015-11-19,8,0.2163625,0.12499994039535522
2015-11-20,27,-0.033511111111111117,0.03310728514636004
2015-11-21,51,0.3502137254901961,0.24843390315186745
2015-11-22,22,0.17652727272727273,0.0889187753200531
2015-11-23,12,-0.06254166666666668,-0.14383249978224436
2015-11-24,18,0.36296666666666666,0.21972358226776123
2015-11-25,16,0.19486875,0.1860191710293293
2015-11-26,15,0.16857333333333333,0.008126715819040934
2015-11-27,10,0.03705000000000001,-0.19774277806282042
2015-11-28,11,0.33696363636363635,0.19706343520771374
2015-11-29,15,0.14378666666666667,0.04974481662114461
2015-11-30,21,0.3024523809523809,0.19530216852823892
2015-12-01,19,0.2346684210526316,0.1619334252257096
2015-12-02,22,0.09325909090909092,0.13383227315816013
2015-12-03,27,0.41215555555555555,0.28361502400151006
2015-12-04,21,0.2347904761904762,0.1587942980584644
2015-12-05,16,0.5499,0.4581664800643921
2015-12-06,26,0.11385769230769231,0.021353672330196086
2015-12-07,36,0.04481666666666668,0.0690618207057317
2015-12-08,19,0.3663578947368421,0.287037287887774
2015-12-09,24,-0.04262916666666666,0.13535084823767343
2015-12-10,26,0.20920769230769232,0.10512823783434354
2015-12-11,21,0.39053333333333334,0.3123343104407901
2015-12-12,22,0.3197318181818182,0.2018487290902571
2015-12-13,35,0.15246,-0.08048431532723563
2015-12-14,13,0.21783076923076922,0.27188296959950375
2015-12-15,26,0.1747923076923077,0.16042632781542265
